fecha;PM2,5;PM10;SO2;NO2;NOX;NO;CO;O3;Radiación Global;Presión Atmosférica;Precipitaciones;H(%);T°;Dirección del Viento;Velocidad del Viento;nombre_estacion;rango;ica;episodio;temperatura;humedad;presion;viento
2019/05/27 16:00:00.000;8;16;;;;;;;36;1003.1;0;0.8;12.1;268.3;0.6;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;87.6;1016;7.4
2019/05/27 16:00:00.000;34;43;;5.2;;;0.2;;;1006;0;74.3;12.2;238.8;0.6;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;87.6;1016;7.4
2019/05/27 16:00:00.000;30;35;;;;;0;;;1008.6;0;;12.2;238.1;1.1;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;87.6;1016;7.4
2019/05/27 17:00:00.000;8;23;;;;;;;2.4;1004;0;0.8;10.9;298.2;0.5;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;87.6;1016;9.3
2019/05/27 17:00:00.000;83;95;;13.5;;;0.8;;;1006;0;74.8;11.9;270.9;0.3;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;87.6;1016;9.3
2019/05/27 17:00:00.000;38;48;;;;;0;;;1009;0;;11.6;263.2;0.6;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;87.6;1016;9.3
2019/05/27 18:00:00.000;38;50;;;;;;;0;1004;0;0.8;11;275.3;0.9;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;9.3
2019/05/27 18:00:00.000;118;128;;22.6;;;1.5;;;1007;0;78.1;10.9;264.9;0.5;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;9.3
2019/05/27 18:00:00.000;47;67;;;;;1;;;1009;0;;10.6;261.5;0.6;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;9.3
2019/05/27 19:00:00.000;31;42;;;;;;;0;1004;0;0.8;9.8;280.8;0.6;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;9.3
2019/05/27 19:00:00.000;129;140;;22.6;;;1.5;;;1007;0;83.4;9.8;262.1;0.4;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;9.3
2019/05/27 19:00:00.000;46;63;;;;;1;;;1009;0;;9.6;262.1;0.5;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;9.3
2019/05/27 20:00:00.000;45;50;;;;;;;0;1004.2;0;0.8;8.1;13.4;0.1;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;67.1;1016;3.7
2019/05/27 20:00:00.000;376;364;;29.2;;;4.6;;;1007;0;88;8.5;59.2;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;67.1;1016;3.7
2019/05/27 20:00:00.000;121;133;;;;;1;;;1009.4;0;;8;40.9;0.3;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;67.1;1016;3.7
2019/05/27 21:00:00.000;37;44;;;;;;;0;1005;0;0.8;7.6;345.5;0;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;7.4
2019/05/27 21:00:00.000;557;519;;31.1;;;7.4;;;1007;0;92.8;7.4;90;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;7.4
2019/05/27 21:00:00.000;194;215;;;;;2;;;1010;0;;6.9;26.5;0.3;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1016;7.4
2019/05/27 22:00:00.000;80;93;;;;;;;0;1005;0;0.8;7.6;43.7;0.2;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;11;81.7;1017;7.4
2019/05/27 22:00:00.000;471;451;;30.7;;;6.4;;;1007;0;94.7;7;16;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;11;81.7;1017;7.4
2019/05/27 22:00:00.000;130;132;;;;;2;;;1010;0;;6.5;31.4;0.3;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;11;81.7;1017;7.4
2019/05/27 23:00:00.000;146;157;;;;;;;0;1005;0;0.8;7.3;51.9;0.5;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;7;100;1017;0
2019/05/27 23:00:00.000;72;80;;27.3;;;1.3;;;1007.3;0;95.1;7.5;14.9;1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;7;100;1017;0
2019/05/27 23:00:00.000;156;163;;;;;2;;;1010;0;;6.2;31.6;0.5;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;7;100;1017;0
2019/05/28 00:00:00.000;186;194;;;;;;;0;1005;0;0.8;7.1;57.5;0.8;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;5;100;1017;5.6
2019/05/28 00:00:00.000;95;92;;16.6;;;1.3;;;1008;0;95.1;7.1;8.2;0.9;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;5;100;1017;5.6
2019/05/28 00:00:00.000;138;133;;;;;2;;;1010;0;;6;20;0.6;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;5;100;1017;5.6
2019/05/28 01:00:00.000;123;128;;;;;;;0;1005;0;0.8;7.3;54.4;0.6;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;3.7
2019/05/28 01:00:00.000;112;113;;11.7;;;1.5;;;1008;0;96.2;7.3;5.7;1.1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;3.7
2019/05/28 01:00:00.000;93;99;;;;;2;;;1010.2;0;;6.3;16.5;0.8;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;3.7
2019/05/28 02:00:00.000;144;148;;;;;;;0;1005;0;0.8;7.4;57.1;0.7;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;5.6
2019/05/28 02:00:00.000;78;74;;10.4;;;0.9;;;1008;0;96.3;7.6;5.8;1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;5.6
2019/05/28 02:00:00.000;51;53;;;;;1;;;1010;0;;6.9;24.9;0.6;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;5.6
2019/05/28 03:00:00.000;88;96;;;;;;;0;1005;0;0.8;6.6;33.9;0.3;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;7.4
2019/05/28 03:00:00.000;125;110;;8.5;;;1.7;;;1008;0;97.2;6.8;90;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;7.4
2019/05/28 03:00:00.000;42;44;;;;;1;;;1010.2;0;;6.3;33.8;0.3;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;7.4
2019/05/28 04:00:00.000;29;36;;;;;;;0;1005.2;0;0.8;7;53.1;0.5;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;9.3
2019/05/28 04:00:00.000;96;90;;9.6;;;1.6;;;1008;0;98.2;6.8;8.7;0.8;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;9.3
2019/05/28 04:00:00.000;31;44;;;;;1;;;1010.2;0;;6.6;33.6;0.5;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;9.3
2019/05/28 05:00:00.000;34;43;;;;;;;0;1005.5;0;0.8;6.8;53.3;0.3;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;3.7
2019/05/28 05:00:00.000;49;44;;8.2;;;0.6;;;1008;0;97.2;6.9;9.2;0.4;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;3.7
2019/05/28 05:00:00.000;20;17;;;;;0;;;1010.8;0;;6.3;23.8;0.5;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;3.7
2019/05/28 06:00:00.000;40;44;;;;;;;0;1005.6;0;0.8;7.1;52.6;0.4;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;3.7
2019/05/28 06:00:00.000;47;52;;8.6;;;0.5;;;1008;0;97.1;7.2;0;1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;3.7
2019/05/28 06:00:00.000;32;29;;;;;1;;;1011;0;;6.6;28.3;0.7;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;3.7
2019/05/28 07:00:00.000;30;31;;;;;;;0;1006;0;0.8;6.8;15.5;0.2;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;7.4
2019/05/28 07:00:00.000;92;103;;15.8;;;0.9;;;1008;0;96.7;7.2;6.5;0.4;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;7.4
2019/05/28 07:00:00.000;34;42;;;;;1;;;1011;0;;6.5;19.7;0.4;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1018;7.4
2019/05/28 08:00:00.000;40;50;;;;;;;10.9;1006;0;0.8;7.2;47.7;0.4;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;5.6
2019/05/28 08:00:00.000;128;143;;29.7;;;1.6;;;1008.9;0;95.8;7.6;15;0.3;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;5.6
2019/05/28 08:00:00.000;42;67;;;;;1;;;1011;0;;6.4;29.7;0.2;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;5.6
2019/05/28 09:00:00.000;113;147;;;;;;;71.7;1007;0;0.8;8.5;70.2;1.3;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;2;100;1018;3.7
2019/05/28 09:00:00.000;88;102;;33.2;;;0.8;;;1009;0;92.9;8.8;27.6;1.1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;2;100;1018;3.7
2019/05/28 09:00:00.000;87;118;;;;;1;;;1012;0;;7.2;353.3;0.4;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;2;100;1018;3.7
2019/05/28 10:00:00.000;77;93;;;;;;;146.5;1007;0;0.8;10.7;81.7;0.6;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;11.1
2019/05/28 10:00:00.000;42;55;;23.9;;;0.3;;;1009.4;0;81.5;11.1;24;1.5;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;11.1
2019/05/28 10:00:00.000;74;86;;;;;1;;;1012;0;;10;25.5;0.8;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;3;100;1018;11.1
2019/05/28 11:00:00.000;12;21;;;;;;;254.5;1006.4;0;0.8;12.8;80;2.5;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1019;7.4
2019/05/28 11:00:00.000;33;39;;14.8;;;0.2;;;1009;0;68.8;12.6;42.4;2.2;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1019;7.4
2019/05/28 11:00:00.000;21;27;;;;;0;;;1011.6;0;;12.6;8.3;0.9;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1019;7.4
2019/05/28 12:00:00.000;10;15;;;;;;;375.6;1005.8;0;0.8;13.2;77;2.4;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1019;5.6
2019/05/28 12:00:00.000;21;27;;9.6;;;0.1;;;1008.4;0;58.5;13.3;42;2.7;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1019;5.6
2019/05/28 12:00:00.000;3;12;;;;;0;;;1010.8;0;;13.3;15.1;2.3;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;4;100;1019;5.6
2019/05/28 13:00:00.000;6;15;;;;;;;355.2;1005;0;0.8;13.8;75.8;2.2;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;6;100;1019;5.6
2019/05/28 13:00:00.000;22;28;;9.2;;;0.2;;;1007.6;0;57.6;13.4;29.8;2.5;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;6;100;1019;5.6
2019/05/28 13:00:00.000;2;11;;;;;0;;;1010;0;;13.1;25.3;1.8;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;6;100;1019;5.6
2019/05/28 14:00:00.000;1;8;;;;;;;277.9;1004.2;0;0.8;13.4;336.8;0.3;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;8;100;1020;1.9
2019/05/28 14:00:00.000;21;22;;9.1;;;0.1;;;1007;0;55.5;13.6;10.2;1.8;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;8;100;1020;1.9
2019/05/28 14:00:00.000;2;12;;;;;0;;;1009.4;0;;13.9;20.8;1.7;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;8;100;1020;1.9
2019/05/28 15:00:00.000;2;13;;;;;;;273.7;1004;0;0.8;14.3;31.1;0.5;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;81.9;1020;11.1
2019/05/28 15:00:00.000;25;24;;9.1;;;0.1;;;1007;0;53.6;14.3;36.3;1.6;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;81.9;1020;11.1
2019/05/28 15:00:00.000;2;14;;;;;;;;1009;0;;13.9;5.3;2.6;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;81.9;1020;11.1
2019/05/28 16:00:00.000;5;13;;;;;;;21.3;1004;0;0.8;11;315.1;0.4;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1019;13
2019/05/28 16:00:00.000;33;43;;12.3;;;0.3;;;1006.1;0;52.8;13.9;32.5;1.9;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1019;13
2019/05/28 16:00:00.000;6;11;;;;;;;;1009;0;;13.8;55.4;1.2;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;71.6;1019;13
2019/05/28 17:00:00.000;5;17;;;;;;;1.5;1003;0;0.8;8.9;341.2;0.1;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;71.4;1019;7.4
2019/05/28 17:00:00.000;146;149;;21.2;;;1.1;;;1006;0;64.9;11.6;57;0.4;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;71.4;1019;7.4
2019/05/28 17:00:00.000;41;40;;;;;0;;;1008.1;0;;11.5;68.3;0.3;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;12;71.4;1019;7.4
2019/05/28 18:00:00.000;32;49;;;;;;;0;1003;0;0.8;8;1.4;0.1;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;62.4;1018;9.3
2019/05/28 18:00:00.000;347;338;;26.7;;;3.3;;;1005.8;0;81.2;9;90;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;62.4;1018;9.3
2019/05/28 18:00:00.000;110;145;;;;;2;;;1008;0;;8.9;83.5;0.1;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;62.4;1018;9.3
2019/05/28 19:00:00.000;127;142;;;;;;;0;1002.8;0;0.8;8.2;29;0.4;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;62.7;1017;11.1
2019/05/28 19:00:00.000;187;175;;29.5;;;2.2;;;1005;0;86.8;7.7;54.7;0.1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;62.7;1017;11.1
2019/05/28 19:00:00.000;290;322;;;;;3;;;1007.9;0;;7.5;91.1;0.1;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;62.7;1017;11.1
2019/05/28 20:00:00.000;102;117;;;;;;;0;1002.1;0;0.8;8.2;47.5;0.4;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;58.5;1017;7.4
2019/05/28 20:00:00.000;260;244;;27.1;;;3.1;;;1005;0;87.8;7.3;342.5;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;58.5;1017;7.4
2019/05/28 20:00:00.000;391;400;;;;;4;;;1007.2;0;;6.4;55;0.1;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;14;58.5;1017;7.4
2019/05/28 21:00:00.000;207;213;;;;;;;0;1002;0;0.8;7;54.1;0.2;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;62.4;1017;7.4
2019/05/28 21:00:00.000;391;352;;29.8;;;4.3;;;1004.8;0;89.3;7;330.9;0.1;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;62.4;1017;7.4
2019/05/28 21:00:00.000;353;368;;;;;5;;;1007.2;0;;6;111.9;0.2;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;13;62.4;1017;7.4
2019/05/28 22:00:00.000;288;299;;;;;;;0;1001;0;0.8;6.5;65.3;1.1;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;8;87.2;1016;5.6
2019/05/28 22:00:00.000;277;260;;27.2;;;3.4;;;1003.9;0;92.2;6.2;90;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;8;87.2;1016;5.6
2019/05/28 22:00:00.000;182;195;;;;;3;;;1006.1;0;;5.6;111.2;0;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;8;87.2;1016;5.6
2019/05/28 23:00:00.000;157;175;;;;;;;0;1000.6;0;0.8;6.5;70.6;1.2;Ñielol            ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;6;93.3;1016;3.7
2019/05/28 23:00:00.000;158;161;;22.8;;;2.3;;;1003;0;93.8;5.9;90;0;Padre Las Casas II;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;6;93.3;1016;3.7
2019/05/28 23:00:00.000;84;88;;;;;2;;;1005.9;0;;5.5;48.6;0.2;Las Encinas       ;(MP2.5 80 – 109 µg/m³)                                                                              ;; Alerta                                                                                                                                               ;6;93.3;1016;3.7
2019/05/29 00:00:00.000;124;134;;;;;;;0;1000;0;0.8;6.2;71.8;0.9;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;7;87.1;1016;9.3
2019/05/29 00:00:00.000;332;298;;21.1;;;4.4;;;1002.8;0;95.1;5.5;90;0;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;7;87.1;1016;9.3
2019/05/29 00:00:00.000;79;76;;;;;1;;;1005;0;;5.7;97.6;0.2;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;7;87.1;1016;9.3
2019/05/29 01:00:00.000;49;61;;;;;;;0;999.1;0;0.8;6.1;72.5;1.1;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;8;87.2;1015;11.1
2019/05/29 01:00:00.000;117;108;;18.1;;;1.6;;;1002;0;96.1;5.3;356;0;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;8;87.2;1015;11.1
2019/05/29 01:00:00.000;89;88;;;;;1;;;1004.2;0;;5.1;91.7;0.3;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;8;87.2;1015;11.1
2019/05/29 02:00:00.000;46;50;;;;;;;0;998.8;0;0.8;6.1;74.8;1.9;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1015;1.9
2019/05/29 02:00:00.000;49;44;;10.3;;;0.6;;;1001;0;96.7;5.2;19.7;1;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1015;1.9
2019/05/29 02:00:00.000;72;65;;;;;1;;;1003.9;0;;5;53.7;0.6;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1015;1.9
2019/05/29 03:00:00.000;75;85;;;;;;;0;998;0;0.8;5.5;68;1.5;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1014;3.7
2019/05/29 03:00:00.000;93;84;;7.8;;;1.3;;;1001;0;96.6;5.2;17.6;0.7;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1014;3.7
2019/05/29 03:00:00.000;46;49;;;;;1;;;1003;0;;5.3;45.1;0.4;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1014;3.7
2019/05/29 04:00:00.000;36;41;;;;;;;0;998;0;0.8;5.2;73.7;1.6;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1013;5.6
2019/05/29 04:00:00.000;40;39;;6;;;0.4;;;1000.4;0;95.6;5.6;25.2;0.4;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1013;5.6
2019/05/29 04:00:00.000;28;41;;;;;1;;;1003;0;;5.3;67.7;1.2;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1013;5.6
2019/05/29 05:00:00.000;23;33;;;;;;;0;998;0;0.8;5.5;76.7;1.5;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1013;0
2019/05/29 05:00:00.000;25;26;;5.1;;;0.2;;;1000;0;93.7;5.9;22.4;1.2;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1013;0
2019/05/29 05:00:00.000;24;26;;;;;0;;;1003;0;;5;62.8;1.6;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1013;0
2019/05/29 06:00:00.000;16;30;;;;;;;0;998;0;0.8;6.2;70.6;1.9;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1012;3.7
2019/05/29 06:00:00.000;14;14;;5.3;;;0.1;;;1000;0;86.4;8.1;27.9;2.1;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1012;3.7
2019/05/29 06:00:00.000;20;17;;;;;0;;;1003;0;;5.8;57.4;1.3;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1012;3.7
2019/05/29 07:00:00.000;25;27;;;;;;;0;998;0.1;0.8;7.2;67.1;0.8;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;2;100;1011;0
2019/05/29 07:00:00.000;13;1;;10.1;;;0.2;;;1000;0.1;89.5;9.6;41.9;2.3;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;2;100;1011;0
2019/05/29 07:00:00.000;19;21;;;;;0;;;1002.9;0;;7.1;63.7;1.1;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;2;100;1011;0
2019/05/29 08:00:00.000;27;39;;;;;;;1.4;998;0.1;0.8;7.4;76.6;1.8;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1011;0
2019/05/29 08:00:00.000;32;1;;14.6;;;0.3;;;1000;0.1;92.2;8.9;44.2;2.7;Padre Las Casas II;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1011;0
2019/05/29 08:00:00.000;20;20;;;;;0;;;1002.9;0.1;;7.1;58.4;1.4;Las Encinas       ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;3;100;1011;0
2019/05/29 09:00:00.000;72;75;;;;;;;9.7;997.6;0.1;0.8;8.2;74.7;1.6;Ñielol            ;(MP2.5 51 – 79 µg/m³)                                                                               ;; Regular                                                                                                                                              ;4;100;1010;3.7
